Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
1,1704490129593,05/01/2024 21:28:49,1704490129949,0,05/01/2024 21:28:49,158033,3,questionnaire-ltks,,33982412,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704490136700,05/01/2024 21:28:56,1704490137119,0,05/01/2024 21:28:57,158033,3,questionnaire-ltks,,33982412,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,7170
1,1704539364698,06/01/2024 11:09:24,1704539363160,0,06/01/2024 11:09:23,158033,3,questionnaire-ltks,,33985157,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1525x701,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704539392269,06/01/2024 11:09:52,1704539390782,0,06/01/2024 11:09:50,158033,3,questionnaire-ltks,,33985157,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,27622
1,1704982980870,11/01/2024 14:23:00,1704982982409,0,11/01/2024 14:23:02,158033,3,questionnaire-ltks,,34133857,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1504x881,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704983026101,11/01/2024 14:23:46,1704983027705,0,11/01/2024 14:23:47,158033,3,questionnaire-ltks,,34133857,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,45296
1,1705925199140,22/01/2024 12:06:39,1705925199047,0,22/01/2024 12:06:39,158033,3,questionnaire-ltks,,34376096,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x966,,,,Debrief sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1705925203616,22/01/2024 12:06:43,1705925203566,0,22/01/2024 12:06:43,158033,3,questionnaire-ltks,,34376096,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Debrief sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,4519
1,1705944066016,22/01/2024 17:21:06,1705944053399,0,22/01/2024 17:20:53,158033,3,questionnaire-ltks,,34385869,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1318x654,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1705944073570,22/01/2024 17:21:13,1705944061017,0,22/01/2024 17:21:01,158033,3,questionnaire-ltks,,34385869,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,7618
1,1705982920373,23/01/2024 04:08:40,1705982925422,0,23/01/2024 04:08:45,158033,3,questionnaire-ltks,,34396335,BLIND,10166217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x585,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1705983000837,23/01/2024 04:10:00,1705983005915,0,23/01/2024 04:10:05,158033,3,questionnaire-ltks,,34396335,BLIND,10166217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x585,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,80493
1,1706110380515,24/01/2024 15:33:00,1706110380664,0,24/01/2024 15:33:00,158033,3,questionnaire-ltks,,34451051,BLIND,10182214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1504x1003,1496x881,,,,Debrief sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706110419306,24/01/2024 15:33:39,1706110419477,0,24/01/2024 15:33:39,158033,3,questionnaire-ltks,,34451051,BLIND,10182214,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1504x1003,1481x881,,,,Debrief sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,38813
1,1706185416318,25/01/2024 12:23:36,1706185416360,0,25/01/2024 12:23:36,158033,3,questionnaire-ltks,,34474712,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1706185422880,25/01/2024 12:23:42,1706185422954,0,25/01/2024 12:23:42,158033,3,questionnaire-ltks,,34474712,BLIND,10190839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,6594
1,1706272683335,26/01/2024 12:38:03,1706272684513,0,26/01/2024 12:38:04,158033,3,questionnaire-ltks,,34506948,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,Debrief sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706272721674,26/01/2024 12:38:41,1706272722877,0,26/01/2024 12:38:42,158033,3,questionnaire-ltks,,34506948,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,Debrief sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,38364
1,1706536531550,29/01/2024 13:55:31,1706536531413,0,29/01/2024 13:55:31,158033,3,questionnaire-ltks,,34574974,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x563,,,,Debrief sheet,6,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706536535671,29/01/2024 13:55:35,1706536535505,0,29/01/2024 13:55:35,158033,3,questionnaire-ltks,,34574974,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,Debrief sheet,6,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,4092
1,1706648030919,30/01/2024 20:53:50,1706648031747,0,30/01/2024 20:53:51,158033,3,questionnaire-ltks,,34626048,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x598,,,,Debrief sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706648035746,30/01/2024 20:53:55,1706648036319,0,30/01/2024 20:53:56,158033,3,questionnaire-ltks,,34626048,BLIND,10238510,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x598,,,,Debrief sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,4573
1,1706713481265,31/01/2024 15:04:41,1706713481169,0,31/01/2024 15:04:41,158033,3,questionnaire-ltks,,34644779,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1706713493453,31/01/2024 15:04:53,1706713493411,0,31/01/2024 15:04:53,158033,3,questionnaire-ltks,,34644779,BLIND,10244258,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1440x788,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,12242
1,1706745522305,31/01/2024 23:58:42,1706745522051,0,31/01/2024 23:58:42,158033,3,questionnaire-ltks,,34665721,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,,Debrief sheet,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706745596320,31/01/2024 23:59:56,1706745596117,0,31/01/2024 23:59:56,158033,3,questionnaire-ltks,,34665721,BLIND,10249816,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x945,,,,Debrief sheet,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,74066
1,1706805636093,01/02/2024 16:40:36,1706805636086,0,01/02/2024 16:40:36,158033,3,questionnaire-ltks,,34691762,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x695,,,,Debrief sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706805657725,01/02/2024 16:40:57,1706805657658,0,01/02/2024 16:40:57,158033,3,questionnaire-ltks,,34691762,BLIND,10258628,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x695,,,,Debrief sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,21572
1,1706813184999,01/02/2024 18:46:24,1706813184412,0,01/02/2024 18:46:24,158033,3,questionnaire-ltks,,34699309,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Debrief sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706813191943,01/02/2024 18:46:31,1706813191380,0,01/02/2024 18:46:31,158033,3,questionnaire-ltks,,34699309,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Debrief sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,6969
1,1707144192931,05/02/2024 14:43:12,1707144196784,0,05/02/2024 14:43:16,158033,3,questionnaire-ltks,,34812350,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,,Debrief sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1707144234448,05/02/2024 14:43:54,1707144238336,0,05/02/2024 14:43:58,158033,3,questionnaire-ltks,,34812350,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Debrief sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,41552
1,1707231363960,06/02/2024 14:56:03,1707231363877,0,06/02/2024 14:56:03,158033,3,questionnaire-ltks,,34852457,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,,Debrief sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1707231399712,06/02/2024 14:56:39,1707231399874,0,06/02/2024 14:56:39,158033,3,questionnaire-ltks,,34852457,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x919,,,,Debrief sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,35997
1,1707240778231,06/02/2024 17:32:58,1707240778330,0,06/02/2024 17:32:58,158033,3,questionnaire-ltks,,34860908,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1707240792668,06/02/2024 17:33:12,1707240792816,0,06/02/2024 17:33:12,158033,3,questionnaire-ltks,,34860908,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1473x755,,,,Debrief sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,14486
1,1707244125395,06/02/2024 18:28:45,1707244125691,0,06/02/2024 18:28:45,158033,3,questionnaire-ltks,,34863470,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1707244130373,06/02/2024 18:28:50,1707244130627,0,06/02/2024 18:28:50,158033,3,questionnaire-ltks,,34863470,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,4936
1,1707309503007,07/02/2024 12:38:23,1707309502789,0,07/02/2024 12:38:22,158033,3,questionnaire-ltks,,34883756,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1707309586042,07/02/2024 12:39:46,1707309585958,0,07/02/2024 12:39:45,158033,3,questionnaire-ltks,,34883756,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,,Debrief sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,83169
END OF FILE
