Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Randomise questionnaire elements?,Question Key,Response
1,1734970539481,23/12/2024 16:15:39,1734970539405,0,23/12/2024 16:15:39,202242,3,questionnaire-wl1m,,42183177,BLIND,12317228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1734970542854,23/12/2024 16:15:42,1734970542835,0,23/12/2024 16:15:42,202242,3,questionnaire-wl1m,,42183177,BLIND,12317228,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,3430
1,1735312292641,27/12/2024 15:11:32,1735312292508,0,27/12/2024 15:11:32,202242,3,questionnaire-wl1m,,42207941,BLIND,12323320,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1470x956,1470x816,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735312297479,27/12/2024 15:11:37,1735312297342,0,27/12/2024 15:11:37,202242,3,questionnaire-wl1m,,42207941,BLIND,12323320,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1470x956,1470x816,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,4834
1,1735485660392,29/12/2024 15:21:00,1735485825847,8,29/12/2024 23:23:45,202242,3,questionnaire-wl1m,,42221202,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735485693523,29/12/2024 15:21:33,1735485859020,8,29/12/2024 23:24:19,202242,3,questionnaire-wl1m,,42221202,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,33173
1,1735750854449,01/01/2025 17:00:54,1735750857000,0,01/01/2025 17:00:57,202242,3,questionnaire-wl1m,,42241557,BLIND,12332993,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735750867792,01/01/2025 17:01:07,1735750870410,0,01/01/2025 17:01:10,202242,3,questionnaire-wl1m,,42241557,BLIND,12332993,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,13410
1,1735753414394,01/01/2025 17:43:34,1735753456992,0,01/01/2025 17:44:16,202242,3,questionnaire-wl1m,,42242139,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735753427275,01/01/2025 17:43:47,1735753469914,0,01/01/2025 17:44:29,202242,3,questionnaire-wl1m,,42242139,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,12922
1,1735827788610,02/01/2025 14:23:08,1735827788473,0,02/01/2025 14:23:08,202242,3,questionnaire-wl1m,,42249197,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735827796086,02/01/2025 14:23:16,1735827795985,0,02/01/2025 14:23:15,202242,3,questionnaire-wl1m,,42249197,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,7512
1,1736080006697,05/01/2025 12:26:46,1736080087392,0,05/01/2025 12:28:07,202242,3,questionnaire-wl1m,,42280719,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736080023800,05/01/2025 12:27:03,1736080104685,0,05/01/2025 12:28:24,202242,3,questionnaire-wl1m,,42280719,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,17293
1,1736275521303,07/01/2025 18:45:21,1736275521225,0,07/01/2025 18:45:21,202242,3,questionnaire-wl1m,,42321422,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736275538580,07/01/2025 18:45:38,1736275538496,0,07/01/2025 18:45:38,202242,3,questionnaire-wl1m,,42321422,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,17271
1,1736384828394,09/01/2025 01:07:08,1736384828277,0,09/01/2025 01:07:08,202242,3,questionnaire-wl1m,,42353360,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736384831331,09/01/2025 01:07:11,1736384831229,0,09/01/2025 01:07:11,202242,3,questionnaire-wl1m,,42353360,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,2952
1,1736703892584,12/01/2025 17:44:52,1736703890306,0,12/01/2025 17:44:50,202242,3,questionnaire-wl1m,,42430044,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1486x808,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736703910584,12/01/2025 17:45:10,1736703908365,0,12/01/2025 17:45:08,202242,3,questionnaire-wl1m,,42430044,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,18059
1,1736705537608,12/01/2025 18:12:17,1736705535550,0,12/01/2025 18:12:15,202242,3,questionnaire-wl1m,,42430431,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736705552559,12/01/2025 18:12:32,1736705550493,0,12/01/2025 18:12:30,202242,3,questionnaire-wl1m,,42430431,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,14943
1,1736772818211,13/01/2025 12:53:38,1736772818096,0,13/01/2025 12:53:38,202242,3,questionnaire-wl1m,,42440619,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736772841342,13/01/2025 12:54:01,1736772841261,0,13/01/2025 12:54:01,202242,3,questionnaire-wl1m,,42440619,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,23165
1,1736774598295,13/01/2025 13:23:18,1736774597988,0,13/01/2025 13:23:17,202242,3,questionnaire-wl1m,,42441849,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1078x979,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736774604586,13/01/2025 13:23:24,1736774604330,0,13/01/2025 13:23:24,202242,3,questionnaire-wl1m,,42441849,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,6342
1,1736782722170,13/01/2025 15:38:42,1736782722100,0,13/01/2025 15:38:42,202242,3,questionnaire-wl1m,,42446866,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736782756986,13/01/2025 15:39:16,1736782756950,0,13/01/2025 15:39:16,202242,3,questionnaire-wl1m,,42446866,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,34850
1,1736787796791,13/01/2025 17:03:16,1736787796690,0,13/01/2025 17:03:16,202242,3,questionnaire-wl1m,,42448844,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736787840725,13/01/2025 17:04:00,1736787840697,0,13/01/2025 17:04:00,202242,3,questionnaire-wl1m,,42448844,BLIND,12385571,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,44007
1,1736811742124,13/01/2025 23:42:22,1736811742052,0,13/01/2025 23:42:22,202242,3,questionnaire-wl1m,,42455734,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1440x777,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736811767885,13/01/2025 23:42:47,1736811767853,0,13/01/2025 23:42:47,202242,3,questionnaire-wl1m,,42455734,BLIND,12387558,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x900,1423x777,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,25801
1,1736878193544,14/01/2025 18:09:53,1736878192775,0,14/01/2025 18:09:52,202242,3,questionnaire-wl1m,,42474540,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1528x898,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736878196064,14/01/2025 18:09:56,1736878195303,0,14/01/2025 18:09:55,202242,3,questionnaire-wl1m,,42474540,BLIND,12393415,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1513x898,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,2528
1,1737398162604,20/01/2025 18:36:02,1737398162500,0,20/01/2025 18:36:02,202242,3,questionnaire-wl1m,,42607702,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1710x989,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737398165335,20/01/2025 18:36:05,1737398165273,0,20/01/2025 18:36:05,202242,3,questionnaire-wl1m,,42607702,BLIND,12428612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1710x1107,1695x989,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,2773
1,1737740848064,24/01/2025 17:47:28,1737740847965,0,24/01/2025 17:47:27,202242,3,questionnaire-wl1m,,42717589,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737740849978,24/01/2025 17:47:29,1737740849909,0,24/01/2025 17:47:29,202242,3,questionnaire-wl1m,,42717589,BLIND,12460212,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1440x768,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,1944
1,1739048200385,08/02/2025 20:56:40,1739048200203,0,08/02/2025 20:56:40,202242,3,questionnaire-wl1m,,43206344,BLIND,12594603,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x714,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1739048250126,08/02/2025 20:57:30,1739048250007,0,08/02/2025 20:57:30,202242,3,questionnaire-wl1m,,43206344,BLIND,12594603,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x714,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,49804
1,1740450447431,25/02/2025 02:27:27,1740450447335,0,25/02/2025 02:27:27,202242,3,questionnaire-wl1m,,43783645,BLIND,12757363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1536x864,1536x695,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1740450494019,25/02/2025 02:28:14,1740450493986,0,25/02/2025 02:28:13,202242,3,questionnaire-wl1m,,43783645,BLIND,12757363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1536x864,1536x695,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
3,1740450501360,25/02/2025 02:28:21,1740450501324,0,25/02/2025 02:28:21,202242,3,questionnaire-wl1m,,43783645,BLIND,12757363,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1536x864,1519x695,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,7338
1,1740730724932,28/02/2025 08:18:44,1740730724839,0,28/02/2025 08:18:44,202242,3,questionnaire-wl1m,,43913043,BLIND,12793262,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1470x956,1470x779,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1740730728531,28/02/2025 08:18:48,1740730728472,0,28/02/2025 08:18:48,202242,3,questionnaire-wl1m,,43913043,BLIND,12793262,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1470x956,1470x779,Study,,,Debrief sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,3633
END OF FILE
