Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
6,1738439982062,01/02/2025 19:59:42,1738439980032,0,01/02/2025 19:59:40,201657,10,questionnaire-b47r,,42967029,BLIND,12524786,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,6663
1,1738449183692,01/02/2025 22:33:03,1738449181560,0,01/02/2025 22:33:01,201657,10,questionnaire-b47r,,42969016,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738449193702,01/02/2025 22:33:13,1738449191633,0,01/02/2025 22:33:11,201657,10,questionnaire-b47r,,42969016,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,Age,18
3,1738449193755,01/02/2025 22:33:13,1738449191635,0,01/02/2025 22:33:11,201657,10,questionnaire-b47r,,42969016,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1738449193755,01/02/2025 22:33:13,1738449191636,0,01/02/2025 22:33:11,201657,10,questionnaire-b47r,,42969016,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1738449193755,01/02/2025 22:33:13,1738449191636,0,01/02/2025 22:33:11,201657,10,questionnaire-b47r,,42969016,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738449193755,01/02/2025 22:33:13,1738449191636,0,01/02/2025 22:33:11,201657,10,questionnaire-b47r,,42969016,BLIND,12525331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,10076
1,1738505938938,02/02/2025 14:18:58,1738505938814,0,02/02/2025 14:18:58,201657,10,questionnaire-b47r,,42975876,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738505942746,02/02/2025 14:19:02,1738505942532,0,02/02/2025 14:19:02,201657,10,questionnaire-b47r,,42975876,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,,Demographics Questionnaire,3,set2,No,Age,19
3,1738505942830,02/02/2025 14:19:02,1738505942535,0,02/02/2025 14:19:02,201657,10,questionnaire-b47r,,42975876,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738505942830,02/02/2025 14:19:02,1738505942535,0,02/02/2025 14:19:02,201657,10,questionnaire-b47r,,42975876,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738505942830,02/02/2025 14:19:02,1738505942535,0,02/02/2025 14:19:02,201657,10,questionnaire-b47r,,42975876,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738505942830,02/02/2025 14:19:02,1738505942536,0,02/02/2025 14:19:02,201657,10,questionnaire-b47r,,42975876,BLIND,12527224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1512x982,1290x781,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,3722
1,1738597999011,03/02/2025 15:53:19,1738597997291,0,03/02/2025 15:53:17,201657,10,questionnaire-b47r,,43010199,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738598003231,03/02/2025 15:53:23,1738598002324,0,03/02/2025 15:53:22,201657,10,questionnaire-b47r,,43010199,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set1,No,Age,21
3,1738598003308,03/02/2025 15:53:23,1738598002326,0,03/02/2025 15:53:22,201657,10,questionnaire-b47r,,43010199,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1738598003308,03/02/2025 15:53:23,1738598002326,0,03/02/2025 15:53:22,201657,10,questionnaire-b47r,,43010199,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1738598003308,03/02/2025 15:53:23,1738598002326,0,03/02/2025 15:53:22,201657,10,questionnaire-b47r,,43010199,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738598003308,03/02/2025 15:53:23,1738598002326,0,03/02/2025 15:53:22,201657,10,questionnaire-b47r,,43010199,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,5035
1,1738606166690,03/02/2025 18:09:26,1738606166545,0,03/02/2025 18:09:26,201657,10,questionnaire-b47r,,43016588,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738606171604,03/02/2025 18:09:31,1738606171478,0,03/02/2025 18:09:31,201657,10,questionnaire-b47r,,43016588,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set2,No,Age,18
3,1738606171674,03/02/2025 18:09:31,1738606171480,0,03/02/2025 18:09:31,201657,10,questionnaire-b47r,,43016588,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738606171674,03/02/2025 18:09:31,1738606171480,0,03/02/2025 18:09:31,201657,10,questionnaire-b47r,,43016588,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738606171674,03/02/2025 18:09:31,1738606171480,0,03/02/2025 18:09:31,201657,10,questionnaire-b47r,,43016588,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738606171674,03/02/2025 18:09:31,1738606171480,0,03/02/2025 18:09:31,201657,10,questionnaire-b47r,,43016588,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,4935
1,1738634248631,04/02/2025 01:57:28,1738634248528,0,04/02/2025 01:57:28,201657,10,questionnaire-b47r,,43026575,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738634255030,04/02/2025 01:57:35,1738634254966,0,04/02/2025 01:57:34,201657,10,questionnaire-b47r,,43026575,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Demographics Questionnaire,3,set2,No,Age,19
3,1738634255103,04/02/2025 01:57:35,1738634254968,0,04/02/2025 01:57:34,201657,10,questionnaire-b47r,,43026575,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738634255103,04/02/2025 01:57:35,1738634254968,0,04/02/2025 01:57:34,201657,10,questionnaire-b47r,,43026575,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738634255103,04/02/2025 01:57:35,1738634254968,0,04/02/2025 01:57:34,201657,10,questionnaire-b47r,,43026575,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738634255103,04/02/2025 01:57:35,1738634254968,0,04/02/2025 01:57:34,201657,10,questionnaire-b47r,,43026575,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,6440
1,1738668894632,04/02/2025 11:34:54,1738668890083,0,04/02/2025 11:34:50,201657,10,questionnaire-b47r,,43038350,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738668903638,04/02/2025 11:35:03,1738668899202,0,04/02/2025 11:34:59,201657,10,questionnaire-b47r,,43038350,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Demographics Questionnaire,3,set1,No,Age,18
3,1738668903679,04/02/2025 11:35:03,1738668899202,0,04/02/2025 11:34:59,201657,10,questionnaire-b47r,,43038350,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1738668903679,04/02/2025 11:35:03,1738668899203,0,04/02/2025 11:34:59,201657,10,questionnaire-b47r,,43038350,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1738668903679,04/02/2025 11:35:03,1738668899203,0,04/02/2025 11:34:59,201657,10,questionnaire-b47r,,43038350,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738668903679,04/02/2025 11:35:03,1738668899203,0,04/02/2025 11:34:59,201657,10,questionnaire-b47r,,43038350,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,9120
1,1738684721586,04/02/2025 15:58:41,1738684721575,0,04/02/2025 15:58:41,201657,10,questionnaire-b47r,,43055152,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738684726923,04/02/2025 15:58:46,1738684726938,0,04/02/2025 15:58:46,201657,10,questionnaire-b47r,,43055152,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Demographics Questionnaire,3,set1,No,Age,19
3,1738684727018,04/02/2025 15:58:47,1738684726941,0,04/02/2025 15:58:46,201657,10,questionnaire-b47r,,43055152,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1738684727018,04/02/2025 15:58:47,1738684726941,0,04/02/2025 15:58:46,201657,10,questionnaire-b47r,,43055152,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1738684727018,04/02/2025 15:58:47,1738684726941,0,04/02/2025 15:58:46,201657,10,questionnaire-b47r,,43055152,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738684727018,04/02/2025 15:58:47,1738684726942,0,04/02/2025 15:58:46,201657,10,questionnaire-b47r,,43055152,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,5367
1,1738687029375,04/02/2025 16:37:09,1738687029267,0,04/02/2025 16:37:09,201657,10,questionnaire-b47r,,43057153,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738687035187,04/02/2025 16:37:15,1738687035101,0,04/02/2025 16:37:15,201657,10,questionnaire-b47r,,43057153,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Age,18
3,1738687035240,04/02/2025 16:37:15,1738687035104,0,04/02/2025 16:37:15,201657,10,questionnaire-b47r,,43057153,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738687035240,04/02/2025 16:37:15,1738687035104,0,04/02/2025 16:37:15,201657,10,questionnaire-b47r,,43057153,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738687035240,04/02/2025 16:37:15,1738687035104,0,04/02/2025 16:37:15,201657,10,questionnaire-b47r,,43057153,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738687035240,04/02/2025 16:37:15,1738687035104,0,04/02/2025 16:37:15,201657,10,questionnaire-b47r,,43057153,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,5837
1,1738706565530,04/02/2025 22:02:45,1738706566217,0,04/02/2025 22:02:46,201657,10,questionnaire-b47r,,43067641,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738706601544,04/02/2025 22:03:21,1738706602278,0,04/02/2025 22:03:22,201657,10,questionnaire-b47r,,43067641,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Demographics Questionnaire,3,set1,No,Age,20
3,1738706601596,04/02/2025 22:03:21,1738706602279,0,04/02/2025 22:03:22,201657,10,questionnaire-b47r,,43067641,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1738706601596,04/02/2025 22:03:21,1738706602279,0,04/02/2025 22:03:22,201657,10,questionnaire-b47r,,43067641,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1738706601596,04/02/2025 22:03:21,1738706602279,0,04/02/2025 22:03:22,201657,10,questionnaire-b47r,,43067641,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738706601596,04/02/2025 22:03:21,1738706602279,0,04/02/2025 22:03:22,201657,10,questionnaire-b47r,,43067641,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,36062
1,1738707225210,04/02/2025 22:13:45,1738707225241,0,04/02/2025 22:13:45,201657,10,questionnaire-b47r,,43067895,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738707229789,04/02/2025 22:13:49,1738707229796,0,04/02/2025 22:13:49,201657,10,questionnaire-b47r,,43067895,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Demographics Questionnaire,3,set2,No,Age,18
3,1738707229856,04/02/2025 22:13:49,1738707229797,0,04/02/2025 22:13:49,201657,10,questionnaire-b47r,,43067895,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Demographics Questionnaire,3,set2,No,Gender,Man
4,1738707229856,04/02/2025 22:13:49,1738707229797,0,04/02/2025 22:13:49,201657,10,questionnaire-b47r,,43067895,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,1
5,1738707229856,04/02/2025 22:13:49,1738707229797,0,04/02/2025 22:13:49,201657,10,questionnaire-b47r,,43067895,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738707229856,04/02/2025 22:13:49,1738707229797,0,04/02/2025 22:13:49,201657,10,questionnaire-b47r,,43067895,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,4556
1,1738950135650,07/02/2025 17:42:15,1738950135570,0,07/02/2025 17:42:15,201657,10,questionnaire-b47r,,43181273,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738950153294,07/02/2025 17:42:33,1738950153227,0,07/02/2025 17:42:33,201657,10,questionnaire-b47r,,43181273,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Demographics Questionnaire,3,set2,No,Age,18
3,1738950153340,07/02/2025 17:42:33,1738950153230,0,07/02/2025 17:42:33,201657,10,questionnaire-b47r,,43181273,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738950153340,07/02/2025 17:42:33,1738950153230,0,07/02/2025 17:42:33,201657,10,questionnaire-b47r,,43181273,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738950153340,07/02/2025 17:42:33,1738950153230,0,07/02/2025 17:42:33,201657,10,questionnaire-b47r,,43181273,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738950153340,07/02/2025 17:42:33,1738950153230,0,07/02/2025 17:42:33,201657,10,questionnaire-b47r,,43181273,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,17660
1,1739209927984,10/02/2025 17:52:07,1739209927816,-8,10/02/2025 09:52:07,201657,10,questionnaire-b47r,,43256710,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1739209933532,10/02/2025 17:52:13,1739209933400,-8,10/02/2025 09:52:13,201657,10,questionnaire-b47r,,43256710,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Demographics Questionnaire,3,set1,No,Age,19
3,1739209933607,10/02/2025 17:52:13,1739209933402,-8,10/02/2025 09:52:13,201657,10,questionnaire-b47r,,43256710,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1739209933607,10/02/2025 17:52:13,1739209933403,-8,10/02/2025 09:52:13,201657,10,questionnaire-b47r,,43256710,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1739209933607,10/02/2025 17:52:13,1739209933403,-8,10/02/2025 09:52:13,201657,10,questionnaire-b47r,,43256710,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1739209933607,10/02/2025 17:52:13,1739209933403,-8,10/02/2025 09:52:13,201657,10,questionnaire-b47r,,43256710,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,5587
1,1739280039498,11/02/2025 13:20:39,1739280039328,0,11/02/2025 13:20:39,201657,10,questionnaire-b47r,,43289384,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1739280046418,11/02/2025 13:20:46,1739280046213,0,11/02/2025 13:20:46,201657,10,questionnaire-b47r,,43289384,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Age,19
3,1739280046668,11/02/2025 13:20:46,1739280046215,0,11/02/2025 13:20:46,201657,10,questionnaire-b47r,,43289384,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1739280046668,11/02/2025 13:20:46,1739280046215,0,11/02/2025 13:20:46,201657,10,questionnaire-b47r,,43289384,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
