Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
3,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741096926896,04/03/2025 14:02:06,1741096926809,0,04/03/2025 14:02:06,201675,16,questionnaire-b846,,44045769,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,906x919,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,10379
1,1741190639271,05/03/2025 16:03:59,1741190639187,0,05/03/2025 16:03:59,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741190652287,05/03/2025 16:04:12,1741190652267,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent1,1
3,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent2,1
4,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent3,1
5,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent4,1
6,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent5,1
7,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent6,1
8,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent7,1
9,1741190652353,05/03/2025 16:04:12,1741190652268,0,05/03/2025 16:04:12,201675,16,questionnaire-b846,,44093402,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,13081
1,1741194341955,05/03/2025 17:05:41,1741194341897,0,05/03/2025 17:05:41,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741194348715,05/03/2025 17:05:48,1741194348691,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741194348771,05/03/2025 17:05:48,1741194348691,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741194348771,05/03/2025 17:05:48,1741194348692,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741194348771,05/03/2025 17:05:48,1741194348692,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741194348771,05/03/2025 17:05:48,1741194348692,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741194348771,05/03/2025 17:05:48,1741194348692,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741194348771,05/03/2025 17:05:48,1741194348692,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741194348771,05/03/2025 17:05:48,1741194348692,0,05/03/2025 17:05:48,201675,16,questionnaire-b846,,44096491,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6795
1,1741267451488,06/03/2025 13:24:11,1741267451424,0,06/03/2025 13:24:11,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,929x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741267467541,06/03/2025 13:24:27,1741267467526,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent1,1
3,1741267467583,06/03/2025 13:24:27,1741267467527,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent2,1
4,1741267467583,06/03/2025 13:24:27,1741267467527,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent3,1
5,1741267467583,06/03/2025 13:24:27,1741267467527,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent4,1
6,1741267467583,06/03/2025 13:24:27,1741267467527,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent5,1
7,1741267467583,06/03/2025 13:24:27,1741267467528,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent6,1
8,1741267467583,06/03/2025 13:24:27,1741267467528,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent7,1
9,1741267467583,06/03/2025 13:24:27,1741267467528,0,06/03/2025 13:24:27,201675,16,questionnaire-b846,,44128551,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,912x917,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,16104
1,1741348538315,07/03/2025 11:55:38,1741348538234,0,07/03/2025 11:55:38,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
