Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
2,1741098788810,04/03/2025 14:33:08,1741098788771,0,04/03/2025 14:33:08,201675,16,questionnaire-3rlg,,44047526,BLIND,12533362,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,56851
1,1741193280937,05/03/2025 16:48:00,1741193280873,0,05/03/2025 16:48:00,201675,16,questionnaire-3rlg,,44095649,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741193331571,05/03/2025 16:48:51,1741193331535,0,05/03/2025 16:48:51,201675,16,questionnaire-3rlg,,44095649,BLIND,12533364,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,50662
1,1741196123850,05/03/2025 17:35:23,1741196123756,0,05/03/2025 17:35:23,201675,16,questionnaire-3rlg,,44097712,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741196129920,05/03/2025 17:35:29,1741196129891,0,05/03/2025 17:35:29,201675,16,questionnaire-3rlg,,44097712,BLIND,12533365,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6135
1,1741268725604,06/03/2025 13:45:25,1741268725545,0,06/03/2025 13:45:25,201675,16,questionnaire-3rlg,,44129837,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741268728571,06/03/2025 13:45:28,1741268728545,0,06/03/2025 13:45:28,201675,16,questionnaire-3rlg,,44129837,BLIND,12533366,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,3000
1,1741350162834,07/03/2025 12:22:42,1741350162784,0,07/03/2025 12:22:42,201675,16,questionnaire-3rlg,,44162167,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741350196670,07/03/2025 12:23:16,1741350196648,0,07/03/2025 12:23:16,201675,16,questionnaire-3rlg,,44162167,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,33864
1,1741353900112,07/03/2025 13:25:00,1741353900043,0,07/03/2025 13:25:00,201675,16,questionnaire-3rlg,,44165891,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741353916476,07/03/2025 13:25:16,1741353916436,0,07/03/2025 13:25:16,201675,16,questionnaire-3rlg,,44165891,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,16393
1,1741354490556,07/03/2025 13:34:50,1741354490499,0,07/03/2025 13:34:50,201675,16,questionnaire-3rlg,,44166864,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741354497405,07/03/2025 13:34:57,1741354497379,0,07/03/2025 13:34:57,201675,16,questionnaire-3rlg,,44166864,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6880
1,1741358039977,07/03/2025 14:33:59,1741358039892,0,07/03/2025 14:33:59,201675,16,questionnaire-3rlg,,44170493,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741358071637,07/03/2025 14:34:31,1741358071599,0,07/03/2025 14:34:31,201675,16,questionnaire-3rlg,,44170493,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,31707
1,1741358193190,07/03/2025 14:36:33,1741358193118,0,07/03/2025 14:36:33,201675,16,questionnaire-3rlg,,44170602,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741358197505,07/03/2025 14:36:37,1741358197472,0,07/03/2025 14:36:37,201675,16,questionnaire-3rlg,,44170602,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,4354
1,1741793238324,12/03/2025 15:27:18,1741793238246,0,12/03/2025 15:27:18,201675,16,questionnaire-3rlg,,44338021,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741793241634,12/03/2025 15:27:21,1741793241607,0,12/03/2025 15:27:21,201675,16,questionnaire-3rlg,,44338021,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,3362
1,1741793466522,12/03/2025 15:31:06,1741793466444,0,12/03/2025 15:31:06,201675,16,questionnaire-3rlg,,44338241,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741793469380,12/03/2025 15:31:09,1741793469340,0,12/03/2025 15:31:09,201675,16,questionnaire-3rlg,,44338241,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,2896
1,1741793548008,12/03/2025 15:32:28,1741793547934,0,12/03/2025 15:32:27,201675,16,questionnaire-3rlg,,44338306,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741793566040,12/03/2025 15:32:46,1741793566012,0,12/03/2025 15:32:46,201675,16,questionnaire-3rlg,,44338306,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,18078
1,1741800953512,12/03/2025 17:35:53,1741800953462,0,12/03/2025 17:35:53,201675,16,questionnaire-3rlg,,44344194,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741800970558,12/03/2025 17:36:10,1741800970534,0,12/03/2025 17:36:10,201675,16,questionnaire-3rlg,,44344194,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,17072
1,1741858820319,13/03/2025 09:40:20,1741858820267,0,13/03/2025 09:40:20,201675,16,questionnaire-3rlg,,44362162,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741858855191,13/03/2025 09:40:55,1741858855165,0,13/03/2025 09:40:55,201675,16,questionnaire-3rlg,,44362162,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,34898
1,1741860197087,13/03/2025 10:03:17,1741860197054,0,13/03/2025 10:03:17,201675,16,questionnaire-3rlg,,44362770,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741860213890,13/03/2025 10:03:33,1741860213875,0,13/03/2025 10:03:33,201675,16,questionnaire-3rlg,,44362770,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,16821
1,1741866227472,13/03/2025 11:43:47,1741866227405,0,13/03/2025 11:43:47,201675,16,questionnaire-3rlg,,44367548,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741866282195,13/03/2025 11:44:42,1741866282207,0,13/03/2025 11:44:42,201675,16,questionnaire-3rlg,,44367548,BLIND,12533378,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,54802
1,1741869865063,13/03/2025 12:44:25,1741869865002,0,13/03/2025 12:44:25,201675,16,questionnaire-3rlg,,44369939,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741869890251,13/03/2025 12:44:50,1741869890226,0,13/03/2025 12:44:50,201675,16,questionnaire-3rlg,,44369939,BLIND,12533379,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Debrief sheet,4,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,25224
1,1741884224822,13/03/2025 16:43:44,1741884224736,0,13/03/2025 16:43:44,201675,16,questionnaire-3rlg,,44381345,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741884262276,13/03/2025 16:44:22,1741884262268,0,13/03/2025 16:44:22,201675,16,questionnaire-3rlg,,44381345,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Debrief sheet,4,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,37532
END OF FILE
