Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
7,1704239637324,02/01/2024 23:53:57,1704239636345,0,02/01/2024 23:53:56,158033,3,questionnaire-fgdt,,33925104,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent6,1
8,1704239637324,02/01/2024 23:53:57,1704239636345,0,02/01/2024 23:53:56,158033,3,questionnaire-fgdt,,33925104,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,51520
1,1704374175973,04/01/2024 13:16:15,1704374175740,0,04/01/2024 13:16:15,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704374184296,04/01/2024 13:16:24,1704374184051,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent1,1
3,1704374184356,04/01/2024 13:16:24,1704374184054,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent2,1
4,1704374184356,04/01/2024 13:16:24,1704374184054,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent3,1
5,1704374184356,04/01/2024 13:16:24,1704374184054,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent5,1
6,1704374184356,04/01/2024 13:16:24,1704374184054,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent7,1
7,1704374184356,04/01/2024 13:16:24,1704374184055,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent6,1
8,1704374184356,04/01/2024 13:16:24,1704374184055,0,04/01/2024 13:16:24,158033,3,questionnaire-fgdt,,33944546,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,8315
1,1704409001612,04/01/2024 22:56:41,1704409001508,0,04/01/2024 22:56:41,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704409021425,04/01/2024 22:57:01,1704409021377,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent1,1
3,1704409021508,04/01/2024 22:57:01,1704409021379,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent2,1
4,1704409021508,04/01/2024 22:57:01,1704409021379,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent3,1
5,1704409021508,04/01/2024 22:57:01,1704409021379,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent5,1
6,1704409021508,04/01/2024 22:57:01,1704409021379,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent7,1
7,1704409021508,04/01/2024 22:57:01,1704409021379,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent6,1
8,1704409021508,04/01/2024 22:57:01,1704409021379,0,04/01/2024 22:57:01,158033,3,questionnaire-fgdt,,33969621,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,19871
1,1704489240648,05/01/2024 21:14:00,1704489240987,0,05/01/2024 21:14:00,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704489244604,05/01/2024 21:14:04,1704489245018,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent1,1
3,1704489244686,05/01/2024 21:14:04,1704489245019,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent2,1
4,1704489244686,05/01/2024 21:14:04,1704489245019,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent3,1
5,1704489244686,05/01/2024 21:14:04,1704489245019,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent5,1
6,1704489244686,05/01/2024 21:14:04,1704489245019,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent7,1
7,1704489244686,05/01/2024 21:14:04,1704489245019,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,consent6,1
8,1704489244686,05/01/2024 21:14:04,1704489245019,0,05/01/2024 21:14:05,158033,3,questionnaire-fgdt,,33982317,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,4032
1,1704536123556,06/01/2024 10:15:23,1704536122059,0,06/01/2024 10:15:22,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1525x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704536128727,06/01/2024 10:15:28,1704536127269,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent1,1
3,1704536128825,06/01/2024 10:15:28,1704536127271,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent2,1
4,1704536128825,06/01/2024 10:15:28,1704536127271,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent3,1
5,1704536128825,06/01/2024 10:15:28,1704536127271,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent5,1
6,1704536128825,06/01/2024 10:15:28,1704536127271,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent7,1
7,1704536128825,06/01/2024 10:15:28,1704536127271,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent6,1
8,1704536128825,06/01/2024 10:15:28,1704536127271,0,06/01/2024 10:15:27,158033,3,questionnaire-fgdt,,33984897,BLIND,10055189,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1508x701,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,5212
1,1704981786610,11/01/2024 14:03:06,1704981788170,0,11/01/2024 14:03:08,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1504x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704981793289,11/01/2024 14:03:13,1704981794418,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent1,1
3,1704981793345,11/01/2024 14:03:13,1704981794420,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent2,1
4,1704981793345,11/01/2024 14:03:13,1704981794421,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent3,1
5,1704981793345,11/01/2024 14:03:13,1704981794421,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent5,1
6,1704981793345,11/01/2024 14:03:13,1704981794421,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent7,1
7,1704981793345,11/01/2024 14:03:13,1704981794422,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent6,1
8,1704981793345,11/01/2024 14:03:13,1704981794422,0,11/01/2024 14:03:14,158033,3,questionnaire-fgdt,,34132931,BLIND,10085587,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1504x1003,1487x881,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,6252
1,1705923433631,22/01/2024 11:37:13,1705923433538,0,22/01/2024 11:37:13,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1705923446451,22/01/2024 11:37:26,1705923446390,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,consent1,1
3,1705923446509,22/01/2024 11:37:26,1705923446391,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,consent2,1
4,1705923446509,22/01/2024 11:37:26,1705923446391,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,consent3,1
5,1705923446509,22/01/2024 11:37:26,1705923446391,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,consent5,1
6,1705923446509,22/01/2024 11:37:26,1705923446391,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,consent7,1
7,1705923446509,22/01/2024 11:37:26,1705923446391,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,consent6,1
8,1705923446509,22/01/2024 11:37:26,1705923446391,0,22/01/2024 11:37:26,158033,3,questionnaire-fgdt,,34375344,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1857x966,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,12853
1,1705940726108,22/01/2024 16:25:26,1705940713374,0,22/01/2024 16:25:13,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1318x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1705940778711,22/01/2024 16:26:18,1705940766134,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent1,1
3,1705940778769,22/01/2024 16:26:18,1705940766135,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent2,1
4,1705940778769,22/01/2024 16:26:18,1705940766135,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent3,1
5,1705940778769,22/01/2024 16:26:18,1705940766135,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent5,1
6,1705940778769,22/01/2024 16:26:18,1705940766135,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent7,1
7,1705940778769,22/01/2024 16:26:18,1705940766136,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,consent6,1
8,1705940778769,22/01/2024 16:26:18,1705940766136,0,22/01/2024 16:26:06,158033,3,questionnaire-fgdt,,34384059,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,52762
1,1705981045586,23/01/2024 03:37:25,1705981050652,0,23/01/2024 03:37:30,158033,3,questionnaire-fgdt,,34396248,BLIND,10166217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x585,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
