Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
15,1703724861793,28/12/2023 00:54:21,1703724858482,0,28/12/2023 00:54:18,158033,3,questionnaire-4eaj,,33876787,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,30071
1,1704216925934,02/01/2024 17:35:25,1704216925874,0,02/01/2024 17:35:25,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704216942825,02/01/2024 17:35:42,1704216942811,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Age,22
3,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Gender,Woman
4,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Gender-quantised,2
5,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Gender-text,
6,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,footedness,Don't know / No preference
7,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,footedness-quantised,3
8,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,categorical_hand,Right
9,1704216942927,02/01/2024 17:35:42,1704216942813,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,categorical_hand-quantised,2
10,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,age_education,Yes
11,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,age_education-quantised,1
12,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,age_education-text,
13,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,bilingual,No
14,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,bilingual-quantised,1
15,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,bilingual-text,
16,1704216942927,02/01/2024 17:35:42,1704216942814,0,02/01/2024 17:35:42,158033,3,questionnaire-4eaj,,33920071,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,16940
1,1704239648751,02/01/2024 23:54:08,1704239647795,0,02/01/2024 23:54:07,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1360x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704239740815,02/01/2024 23:55:40,1704239739897,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Age,63
3,1704239740903,02/01/2024 23:55:40,1704239739899,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Gender,Man
4,1704239740903,02/01/2024 23:55:40,1704239739899,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Gender-quantised,1
5,1704239740903,02/01/2024 23:55:40,1704239739899,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Gender-text,
6,1704239740903,02/01/2024 23:55:40,1704239739899,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,footedness,Right
7,1704239740903,02/01/2024 23:55:40,1704239739900,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,footedness-quantised,2
8,1704239740903,02/01/2024 23:55:40,1704239739900,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,categorical_hand,Right
9,1704239740903,02/01/2024 23:55:40,1704239739900,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,categorical_hand-quantised,2
10,1704239740903,02/01/2024 23:55:40,1704239739900,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,age_education,"No, the age (in years) at which I left full-time education is:"
11,1704239740903,02/01/2024 23:55:40,1704239739901,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,age_education-text,25
12,1704239740903,02/01/2024 23:55:40,1704239739901,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,bilingual,Yes. My strongest language is:
13,1704239740903,02/01/2024 23:55:40,1704239739901,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,bilingual-text,Chinese
14,1704239740903,02/01/2024 23:55:40,1704239739901,0,02/01/2024 23:55:39,158033,3,questionnaire-4eaj,,33925106,BLIND,10040343,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1360x768,1345x647,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,92106
1,1704374194093,04/01/2024 13:16:34,1704374193865,0,04/01/2024 13:16:33,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1232x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704374255678,04/01/2024 13:17:35,1704374255443,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Age,21
3,1704374255765,04/01/2024 13:17:35,1704374255445,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Gender,Woman
4,1704374255765,04/01/2024 13:17:35,1704374255446,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Gender-quantised,2
5,1704374255765,04/01/2024 13:17:35,1704374255446,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Gender-text,
6,1704374255765,04/01/2024 13:17:35,1704374255446,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,footedness,Right
7,1704374255765,04/01/2024 13:17:35,1704374255446,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,footedness-quantised,2
8,1704374255765,04/01/2024 13:17:35,1704374255447,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,categorical_hand,Left
9,1704374255765,04/01/2024 13:17:35,1704374255447,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,categorical_hand-quantised,1
10,1704374255765,04/01/2024 13:17:35,1704374255447,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,age_education,Yes
11,1704374255765,04/01/2024 13:17:35,1704374255448,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,age_education-quantised,1
12,1704374255765,04/01/2024 13:17:35,1704374255448,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,age_education-text,
13,1704374255765,04/01/2024 13:17:35,1704374255448,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,bilingual,No
14,1704374255765,04/01/2024 13:17:35,1704374255449,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,bilingual-quantised,1
15,1704374255765,04/01/2024 13:17:35,1704374255449,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,bilingual-text,
16,1704374255765,04/01/2024 13:17:35,1704374255449,0,04/01/2024 13:17:35,158033,3,questionnaire-4eaj,,33944551,BLIND,10047113,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1280x720,1217x598,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,61584
1,1704409046710,04/01/2024 22:57:26,1704409046605,0,04/01/2024 22:57:26,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704409373750,04/01/2024 23:02:53,1704409373566,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Age,57
3,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Gender,Woman
4,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Gender-quantised,2
5,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,Gender-text,
6,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,footedness,Right
7,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,footedness-quantised,2
8,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,categorical_hand,Right
9,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,categorical_hand-quantised,2
10,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,age_education,"No, the age (in years) at which I left full-time education is:"
11,1704409373820,04/01/2024 23:02:53,1704409373568,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,age_education-text,38
12,1704409373820,04/01/2024 23:02:53,1704409373569,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,bilingual,Yes. My strongest language is:
13,1704409373820,04/01/2024 23:02:53,1704409373569,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,bilingual-text,cantonese
14,1704409373820,04/01/2024 23:02:53,1704409373569,0,04/01/2024 23:02:53,158033,3,questionnaire-4eaj,,33969625,BLIND,10050955,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1425x779,,,,Demographics Questionnaire,4,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,326964
1,1704489262485,05/01/2024 21:14:22,1704489262842,0,05/01/2024 21:14:22,158033,3,questionnaire-4eaj,,33982323,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704489278019,05/01/2024 21:14:38,1704489278422,0,05/01/2024 21:14:38,158033,3,questionnaire-4eaj,,33982323,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Demographics Questionnaire,4,,control,,,,set 2,Controls,ACCEPT,,No,Age,20
