Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
1,1720709875209,11/07/2024 14:57:55,1720709875169,1,11/07/2024 15:57:55,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1720709892635,11/07/2024 14:58:12,1720709892645,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,47
3,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Male
4,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,Yes. My strongest language is English
7,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,2
8,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1720709892688,11/07/2024 14:58:12,1720709892646,1,11/07/2024 15:58:12,179131,14,questionnaire-2hcl,,38911681,BLIND,11411662,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x708,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,17477
1,1720890485263,13/07/2024 17:08:05,1720890484766,1,13/07/2024 18:08:04,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1720890513075,13/07/2024 17:08:33,1720890512619,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,45
3,1720890513211,13/07/2024 17:08:33,1720890512623,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Female
4,1720890513211,13/07/2024 17:08:33,1720890512624,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1720890513211,13/07/2024 17:08:33,1720890512624,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1720890513211,13/07/2024 17:08:33,1720890512625,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1720890513211,13/07/2024 17:08:33,1720890512625,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1720890513211,13/07/2024 17:08:33,1720890512626,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1720890513211,13/07/2024 17:08:33,1720890512627,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1720890513211,13/07/2024 17:08:33,1720890512627,1,13/07/2024 18:08:32,179131,14,questionnaire-2hcl,,38955078,BLIND,11421833,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,27861
1,1721138291196,16/07/2024 13:58:11,1721138291477,1,16/07/2024 14:58:11,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721138304103,16/07/2024 13:58:24,1721138304317,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,64
3,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721138304246,16/07/2024 13:58:24,1721138304318,1,16/07/2024 14:58:24,179131,14,questionnaire-2hcl,,39005690,BLIND,11436876,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,12841
1,1721201940233,17/07/2024 07:39:00,1721201940166,1,17/07/2024 08:39:00,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721201953886,17/07/2024 07:39:13,1721201953881,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,37
3,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,Yes. My strongest language is English
7,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,2
8,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721201953964,17/07/2024 07:39:13,1721201953883,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721201953964,17/07/2024 07:39:13,1721201953884,1,17/07/2024 08:39:13,179131,14,questionnaire-2hcl,,39021746,BLIND,11443514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1098x742,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,13718
1,1721318502450,18/07/2024 16:01:42,1721314873878,1,18/07/2024 16:01:13,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721318524964,18/07/2024 16:02:04,1721314896437,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,63
3,1721318525041,18/07/2024 16:02:05,1721314896447,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721318525041,18/07/2024 16:02:05,1721314896447,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721318525041,18/07/2024 16:02:05,1721314896448,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721318525041,18/07/2024 16:02:05,1721314896448,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721318525041,18/07/2024 16:02:05,1721314896448,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721318525041,18/07/2024 16:02:05,1721314896448,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721318525041,18/07/2024 16:02:05,1721314896449,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721318525041,18/07/2024 16:02:05,1721314896449,1,18/07/2024 16:01:36,179131,14,questionnaire-2hcl,,39059080,BLIND,11455863,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1494x715,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,22571
1,1721649385724,22/07/2024 11:56:25,1721649384666,1,22/07/2024 12:56:24,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721649403186,22/07/2024 11:56:43,1721649402176,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,21
3,1721649403255,22/07/2024 11:56:43,1721649402177,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721649403255,22/07/2024 11:56:43,1721649402177,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721649403255,22/07/2024 11:56:43,1721649402177,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721649403255,22/07/2024 11:56:43,1721649402177,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721649403255,22/07/2024 11:56:43,1721649402177,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721649403255,22/07/2024 11:56:43,1721649402177,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721649403255,22/07/2024 11:56:43,1721649402178,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721649403255,22/07/2024 11:56:43,1721649402178,1,22/07/2024 12:56:42,179131,14,questionnaire-2hcl,,39124022,BLIND,11475694,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,17512
1,1721650569750,22/07/2024 12:16:09,1721650562770,1,22/07/2024 13:16:02,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721650584242,22/07/2024 12:16:24,1721650577243,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,21
3,1721650584302,22/07/2024 12:16:24,1721650577244,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721650584302,22/07/2024 12:16:24,1721650577244,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721650584302,22/07/2024 12:16:24,1721650577244,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721650584302,22/07/2024 12:16:24,1721650577245,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721650584302,22/07/2024 12:16:24,1721650577245,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
