Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Randomise questionnaire elements?,Question Key,Response
1,1737065880856,16/01/2025 22:18:00,1737065881690,0,16/01/2025 22:18:01,195194,10,questionnaire-z11e,,42533251,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1523x890,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737065923176,16/01/2025 22:18:43,1737065923965,0,16/01/2025 22:18:43,195194,10,questionnaire-z11e,,42533251,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,42276
1,1737237079733,18/01/2025 21:51:19,1737237079805,0,18/01/2025 21:51:19,195194,10,questionnaire-z11e,,42573978,BLIND,12419430,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1528x738,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737237090425,18/01/2025 21:51:30,1737237090546,0,18/01/2025 21:51:30,195194,10,questionnaire-z11e,,42573978,BLIND,12419430,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x864,1513x738,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,10741
1,1737307152883,19/01/2025 17:19:12,1737307154377,0,19/01/2025 17:19:14,195194,10,questionnaire-z11e,,42583993,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737307157826,19/01/2025 17:19:17,1737307159281,0,19/01/2025 17:19:19,195194,10,questionnaire-z11e,,42583993,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,4904
1,1737386914848,20/01/2025 15:28:34,1737386915235,0,20/01/2025 15:28:35,195194,10,questionnaire-z11e,,42603052,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737386917723,20/01/2025 15:28:37,1737386918175,0,20/01/2025 15:28:38,195194,10,questionnaire-z11e,,42603052,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,2940
1,1737900144284,26/01/2025 14:02:24,1737900143306,0,26/01/2025 14:02:23,195194,10,questionnaire-z11e,,42745246,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737900156652,26/01/2025 14:02:36,1737900155652,0,26/01/2025 14:02:35,195194,10,questionnaire-z11e,,42745246,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,12347
1,1738154017497,29/01/2025 12:33:37,1738154017857,0,29/01/2025 12:33:37,195194,10,questionnaire-z11e,,42833754,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1738154026680,29/01/2025 12:33:46,1738154027033,0,29/01/2025 12:33:47,195194,10,questionnaire-z11e,,42833754,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,9176
1,1732996614914,30/11/2024 19:56:54,1732996614649,0,30/11/2024 19:56:54,195194,10,questionnaire-z11e,,41714856,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1732996994105,30/11/2024 20:03:14,1732996992885,0,30/11/2024 20:03:12,195194,10,questionnaire-z11e,,41714856,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,378236
1,1737723251487,24/01/2025 12:54:11,1737723249704,0,24/01/2025 12:54:09,195194,10,questionnaire-z11e,,42707254,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1528x898,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737723296079,24/01/2025 12:54:56,1737723294322,0,24/01/2025 12:54:54,195194,10,questionnaire-z11e,,42707254,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,44618
1,1737310316248,19/01/2025 18:11:56,1737310316070,0,19/01/2025 18:11:56,195194,10,questionnaire-z11e,,42585057,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737310320055,19/01/2025 18:12:00,1737310319922,0,19/01/2025 18:11:59,195194,10,questionnaire-z11e,,42585057,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,3852
1,1737303739640,19/01/2025 16:22:19,1737303737340,0,19/01/2025 16:22:17,195194,10,questionnaire-z11e,,42582624,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1481x900,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737303742957,19/01/2025 16:22:22,1737303740740,0,19/01/2025 16:22:20,195194,10,questionnaire-z11e,,42582624,BLIND,12421443,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1466x900,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,3400
1,1736891528923,14/01/2025 21:52:08,1736891528855,0,14/01/2025 21:52:08,195194,10,questionnaire-z11e,,42480930,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736891621154,14/01/2025 21:53:41,1736891621031,0,14/01/2025 21:53:41,195194,10,questionnaire-z11e,,42480930,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,92176
1,1735769542551,01/01/2025 22:12:22,1735769568325,0,01/01/2025 22:12:48,195194,10,questionnaire-z11e,,42244468,BLIND,12333744,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x854,1280x719,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735769611440,01/01/2025 22:13:31,1735769637056,0,01/01/2025 22:13:57,195194,10,questionnaire-z11e,,42244468,BLIND,12333744,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x854,1263x719,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,68731
1,1734696450815,20/12/2024 12:07:30,1734696451508,0,20/12/2024 12:07:31,195194,10,questionnaire-z11e,,42138761,BLIND,12307361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1734696595880,20/12/2024 12:09:55,1734696596142,0,20/12/2024 12:09:56,195194,10,questionnaire-z11e,,42138761,BLIND,12307361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x695,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,144634
1,1733188152493,03/12/2024 01:09:12,1733188152370,0,03/12/2024 01:09:12,195194,10,questionnaire-z11e,,41760948,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1733188716201,03/12/2024 01:18:36,1733188715973,0,03/12/2024 01:18:35,195194,10,questionnaire-z11e,,41760948,BLIND,12192778,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x713,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,563603
1,1737331075528,19/01/2025 23:57:55,1737331075348,0,19/01/2025 23:57:55,195194,10,questionnaire-z11e,,42590199,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737340504408,20/01/2025 02:35:04,1737340503063,0,20/01/2025 02:35:03,195194,10,questionnaire-z11e,,42590199,BLIND,12423332,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x900,1440x820,Study,,,Information Sheet: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,9427715
END OF FILE
