Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Randomise questionnaire elements?,Question Key,Response
3,1736891630220,14/01/2025 21:53:50,1736891630049,0,14/01/2025 21:53:50,195194,10,questionnaire-fbds,,42480968,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736891630220,14/01/2025 21:53:50,1736891630049,0,14/01/2025 21:53:50,195194,10,questionnaire-fbds,,42480968,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736891630220,14/01/2025 21:53:50,1736891630049,0,14/01/2025 21:53:50,195194,10,questionnaire-fbds,,42480968,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736891630220,14/01/2025 21:53:50,1736891630049,0,14/01/2025 21:53:50,195194,10,questionnaire-fbds,,42480968,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736891630220,14/01/2025 21:53:50,1736891630049,0,14/01/2025 21:53:50,195194,10,questionnaire-fbds,,42480968,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736891630220,14/01/2025 21:53:50,1736891630049,0,14/01/2025 21:53:50,195194,10,questionnaire-fbds,,42480968,BLIND,12394974,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1920x1080,1920x958,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,7668
1,1737065924247,16/01/2025 22:18:44,1737065925070,0,16/01/2025 22:18:45,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1523x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737065935182,16/01/2025 22:18:55,1737065935964,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737065935228,16/01/2025 22:18:55,1737065935966,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737065935228,16/01/2025 22:18:55,1737065935967,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737065935228,16/01/2025 22:18:55,1737065935967,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737065935228,16/01/2025 22:18:55,1737065935967,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737065935228,16/01/2025 22:18:55,1737065935967,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737065935228,16/01/2025 22:18:55,1737065935968,0,16/01/2025 22:18:55,195194,10,questionnaire-fbds,,42533263,BLIND,12409800,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1536x1024,1508x890,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,10898
1,1737307158722,19/01/2025 17:19:18,1737307160210,0,19/01/2025 17:19:20,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737307165513,19/01/2025 17:19:25,1737307166976,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737307165572,19/01/2025 17:19:25,1737307166977,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737307165572,19/01/2025 17:19:25,1737307166977,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737307165572,19/01/2025 17:19:25,1737307166977,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737307165572,19/01/2025 17:19:25,1737307166977,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737307165572,19/01/2025 17:19:25,1737307166977,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737307165572,19/01/2025 17:19:25,1737307166977,0,19/01/2025 17:19:26,195194,10,questionnaire-fbds,,42583995,BLIND,12421724,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1903x945,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,6767
1,1737310320989,19/01/2025 18:12:00,1737310320812,0,19/01/2025 18:12:00,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1229x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737310340717,19/01/2025 18:12:20,1737310340585,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737310340810,19/01/2025 18:12:20,1737310340589,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737310340810,19/01/2025 18:12:20,1737310340589,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737310340810,19/01/2025 18:12:20,1737310340589,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737310340810,19/01/2025 18:12:20,1737310340589,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737310340810,19/01/2025 18:12:20,1737310340589,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737310340810,19/01/2025 18:12:20,1737310340589,0,19/01/2025 18:12:20,195194,10,questionnaire-fbds,,42585060,BLIND,12421982,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1470x956,1214x867,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,19777
1,1737386918462,20/01/2025 15:28:38,1737386918855,0,20/01/2025 15:28:38,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737386926939,20/01/2025 15:28:46,1737386927400,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737386926991,20/01/2025 15:28:46,1737386927401,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737386926991,20/01/2025 15:28:46,1737386927401,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737386926991,20/01/2025 15:28:46,1737386927402,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737386926991,20/01/2025 15:28:46,1737386927402,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737386926991,20/01/2025 15:28:46,1737386927402,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737386926991,20/01/2025 15:28:46,1737386927402,0,20/01/2025 15:28:47,195194,10,questionnaire-fbds,,42603053,BLIND,12427410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,8547
1,1737900157753,26/01/2025 14:02:37,1737900156792,0,26/01/2025 14:02:36,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737900166721,26/01/2025 14:02:46,1737900165735,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737900166769,26/01/2025 14:02:46,1737900165737,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737900166769,26/01/2025 14:02:46,1737900165737,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737900166769,26/01/2025 14:02:46,1737900165737,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737900166769,26/01/2025 14:02:46,1737900165737,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737900166769,26/01/2025 14:02:46,1737900165737,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737900166769,26/01/2025 14:02:46,1737900165737,0,26/01/2025 14:02:45,195194,10,questionnaire-fbds,,42745252,BLIND,12467385,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,647x561,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,8945
1,1738154027829,29/01/2025 12:33:47,1738154028047,0,29/01/2025 12:33:48,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1738154034139,29/01/2025 12:33:54,1738154034503,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1738154034218,29/01/2025 12:33:54,1738154034505,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1738154034218,29/01/2025 12:33:54,1738154034505,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1738154034218,29/01/2025 12:33:54,1738154034505,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1738154034218,29/01/2025 12:33:54,1738154034505,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1738154034218,29/01/2025 12:33:54,1738154034505,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1738154034218,29/01/2025 12:33:54,1738154034505,0,29/01/2025 12:33:54,195194,10,questionnaire-fbds,,42833762,BLIND,12491167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x551,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,6458
1,1737723297077,24/01/2025 12:54:57,1737723295292,0,24/01/2025 12:54:55,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1528x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1737723301677,24/01/2025 12:55:01,1737723299911,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1737723301721,24/01/2025 12:55:01,1737723299912,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1737723301721,24/01/2025 12:55:01,1737723299912,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1737723301721,24/01/2025 12:55:01,1737723299912,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1737723301721,24/01/2025 12:55:01,1737723299912,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1737723301721,24/01/2025 12:55:01,1737723299912,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1737723301721,24/01/2025 12:55:01,1737723299913,0,24/01/2025 12:54:59,195194,10,questionnaire-fbds,,42707304,BLIND,12457432,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x1024,1513x898,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,4621
